ID,SubscriptionId,BillingStartDate,BillingEndDate,Status,PaymentGatewayStatus,Amount
321,1168,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,Success,110.00
322,1169,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,Success,110.00
323,1173,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,0.00
324,1170,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,0.00
325,1171,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,0.00
326,1172,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,0.00
327,1174,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,0.00
328,1176,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,0.00
329,1175,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,0.00
330,1177,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,0.00
331,1178,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,0.00
332,1181,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,0.00
333,1179,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,0.00
334,1180,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,0.00
335,1182,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,110.00
336,1183,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,110.00
337,1184,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,0.00
338,1186,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,0.00
339,1185,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,0.00
340,1187,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,0.00
341,1189,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,19.70
342,1188,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,19.70
343,1232,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,0.00
344,1233,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,0.00
345,1234,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,Success,17.00
346,1237,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,33.00
347,1236,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,33.00
348,1235,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,33.00
349,1238,2025-02-21 00:00:00.000,2025-03-20 00:00:00.000,Complete,,33.00
350,1239,2025-02-21 00:00:00.000,2025-04-20 00:00:00.000,Complete,,0.00
351,1240,2025-02-21 00:00:00.000,2025-04-20 00:00:00.000,Complete,,0.00
352,1241,2025-02-21 00:00:00.000,2025-04-20 00:00:00.000,Complete,,0.00
353,1242,2025-02-21 00:00:00.000,2025-04-20 00:00:00.000,Complete,,0.00
354,1243,2025-02-21 00:00:00.000,2025-04-20 00:00:00.000,Complete,,0.00
355,1254,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
356,1263,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
357,1253,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
358,1261,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
359,1252,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
360,1257,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
361,1258,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
362,1247,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
363,1262,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
364,1248,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
365,1286,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
366,1264,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
367,1289,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
368,1303,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
369,1259,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
370,236,2025-02-22 00:00:00.000,2025-02-22 00:00:00.000,Complete,Success,20.00
371,1251,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
372,1300,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
373,1296,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
374,1280,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
375,1301,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
376,1282,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
377,1269,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
378,1281,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
379,1313,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
380,1309,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
381,1307,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
382,1295,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
383,1266,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
384,1292,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
385,1328,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
386,1350,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
387,1336,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
388,1312,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
389,1327,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
390,1352,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
391,1341,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
392,1344,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
393,1320,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
394,1356,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
395,1322,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
396,1362,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
397,1348,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
398,1349,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
399,1357,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
400,1361,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
401,1326,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
402,1325,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
403,1330,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
404,1329,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
405,1323,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
406,1317,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
407,1315,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
408,1363,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
409,1334,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
410,1332,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
411,1338,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
412,1324,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
413,1358,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
414,1342,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
415,1335,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
416,1351,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
417,1345,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
418,1346,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
419,1331,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
420,1321,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
421,1316,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
422,1382,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
423,1360,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
424,1427,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
425,1310,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
426,1284,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
427,1376,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
428,1306,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
429,1298,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
430,1246,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
431,1274,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
432,1451,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
433,1440,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
434,1380,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
435,1416,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
436,1390,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
437,1435,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
438,1430,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
439,1372,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
440,1426,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
441,1398,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
442,1419,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
443,1391,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
444,1415,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
445,1456,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
446,1291,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
447,1249,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
448,1285,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
449,1279,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
450,1293,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
451,1305,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
452,1283,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
453,1273,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
454,1308,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
455,1287,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
456,1294,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
457,1268,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
458,1439,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
459,1393,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
460,1302,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
461,1409,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
462,1452,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
463,1446,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
464,1455,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
465,1450,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
466,1304,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
467,1444,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
468,1459,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
469,1384,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
470,1421,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
471,1378,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
472,1413,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
473,1278,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
474,1428,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
475,1277,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
476,1270,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
477,1411,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
478,1408,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
479,1386,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
480,1442,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
481,1438,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
482,1392,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
483,1422,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
484,1404,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
485,1458,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
486,1429,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
487,1397,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
488,1377,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
489,1412,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
490,1432,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
491,1425,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
492,1414,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
493,1366,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
494,1400,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
495,1453,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
496,1462,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
497,1401,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
498,1383,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
499,1460,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
500,1418,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
501,1367,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
502,1370,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
503,1373,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
504,1423,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
505,1437,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
506,1417,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
507,1368,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
508,1396,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
509,1449,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
510,1406,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
511,1369,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
512,1420,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
513,1402,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
514,1424,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
515,1443,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
516,1379,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
517,1375,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
518,1463,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
519,1436,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
520,1399,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
521,1371,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
522,1403,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
523,1387,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
524,1508,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
525,1488,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
526,1441,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
527,1381,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
528,1476,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
529,1486,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
530,1433,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
531,1389,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
532,1405,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
533,1469,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
534,1513,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
535,1479,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
536,1487,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
537,1497,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
538,1474,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
539,1496,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
540,1480,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
541,1507,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
542,1512,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
543,1481,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
544,1495,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
545,1470,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
546,1494,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
547,1491,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
548,1506,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
549,1492,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
550,1485,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
551,1471,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
552,1431,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
553,1472,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
554,1465,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
555,1467,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
556,1464,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
557,1499,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
558,1498,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
559,1484,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
560,1466,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
561,1509,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
562,1483,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
563,1501,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
564,1510,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
565,1560,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
566,1541,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
567,1514,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
568,1529,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
569,1540,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
570,1562,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
571,1532,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
572,1542,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
573,1543,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
574,1565,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
575,1478,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
576,1537,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
577,1556,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
578,1517,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
579,1546,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
580,1567,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
581,1525,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
582,1553,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
583,1569,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
584,1524,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
585,1527,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
586,1539,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
587,1526,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
588,1536,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
589,1515,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
590,1538,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
591,1522,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
592,1559,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
593,1561,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
594,1547,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
595,1550,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
596,1533,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
597,1564,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
598,1521,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
599,1531,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
600,1549,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
601,1555,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
602,1534,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
603,1519,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
604,1548,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
605,1571,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
606,1260,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
607,1250,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
608,1255,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
609,1256,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
610,1572,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
611,1245,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
612,1297,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
613,1568,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
614,1267,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
615,1244,2025-02-22 00:00:00.000,2025-04-21 00:00:00.000,Complete,,0.00
616,1275,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
617,1271,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
618,1290,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,19.70
619,1516,2025-02-22 00:00:00.000,2025-03-21 00:00:00.000,Complete,,0.00
