SubscriptionId,Number,PlanID,CustomerID,Status,StartDate,NextBillingAt,RenewalDate,EndDate,IsAutoCollection,CreatedOn,EndAction,TotalTermAmount
162,imagecomp-157,53,147,Expired,2025-02-08 00:00:00.000,NULL,NULL,2025-02-09 00:00:00.000,1,2025-02-08 00:05:18.160,3,0.00
163,tech-billing-test-plan-163,96,127,Active,2024-12-01 00:00:00.000,2025-07-01 00:00:00.000,NULL,9999-12-31 00:00:00.000,0,2025-02-10 03:51:06.757,2,0.00
164,tech-billing-test-plan-164,96,127,Active,2024-12-01 00:00:00.000,2025-07-01 00:00:00.000,NULL,9999-12-31 00:00:00.000,0,2025-02-10 04:13:52.760,2,2520.00
165,ab--1-bc-ap-on-pi-off-165,40,1,Expired,2025-02-12 00:00:00.000,NULL,NULL,2025-03-11 00:00:00.000,1,2025-02-12 09:05:32.753,3,0.00
166,ab--2-bc-ap-on-pi-on-166,42,1,Expired,2025-02-12 00:00:00.000,NULL,NULL,2025-04-11 00:00:00.000,1,2025-02-12 09:08:29.260,3,27.00
167,am-plan-1-167,97,150,Expired,2025-02-14 00:00:00.000,NULL,NULL,2025-04-13 00:00:00.000,1,2025-02-14 06:01:49.273,1,0.00
168,am-plan-1-168,97,1,Expired,2025-02-14 00:00:00.000,NULL,NULL,2025-04-13 00:00:00.000,1,2025-02-14 06:04:50.137,1,0.00
169,am-plan-2-169,98,1,Expired,2025-02-14 00:00:00.000,NULL,NULL,2025-04-13 00:00:00.000,1,2025-02-14 06:05:37.860,1,0.00
170,am-plan-1-170,97,152,Expired,2025-02-14 00:00:00.000,NULL,NULL,2025-04-13 00:00:00.000,1,2025-02-14 06:27:32.757,1,0.00
171,am-plan-2-171,98,153,Expired,2025-02-14 00:00:00.000,NULL,NULL,2025-04-13 00:00:00.000,1,2025-02-14 06:35:26.213,1,0.00
172,am-plan-2-172,98,158,Expired,2025-02-17 00:00:00.000,NULL,NULL,2025-04-16 00:00:00.000,1,2025-02-17 06:01:00.320,1,11.20
173,ab-plan-17-02-2025-173,101,16,Expired,2025-02-17 00:00:00.000,NULL,NULL,2025-02-17 00:00:00.000,0,2025-02-17 09:20:32.520,3,246.00
174,ab-plan-17-02-2025-174,101,16,Expired,2025-02-17 00:00:00.000,NULL,NULL,2025-02-17 00:00:00.000,0,2025-02-17 11:33:42.157,3,246.00
175,am-plan-2-175,98,1,Expired,2025-02-18 00:00:00.000,NULL,NULL,2025-04-17 00:00:00.000,1,2025-02-18 02:31:05.090,1,10.00
176,imagecomp-176,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-18 03:26:57.007,1,0.00
177,bi-1m-bt-1-ea-ex-pm-ff-177,74,139,Expired,2025-02-01 00:00:00.000,NULL,NULL,2025-03-31 00:00:00.000,0,2025-02-18 06:33:52.837,3,30.00
178,bi-1w-bc-1-ea-ex-pm-v-178,57,139,Expired,2025-02-10 00:00:00.000,NULL,NULL,2025-04-09 00:00:00.000,0,2025-02-18 06:37:21.297,3,2000000.00
179,bi-1w-bc-1-ea-ex-179,105,139,Active,2025-02-10 00:00:00.000,NULL,NULL,2025-02-16 00:00:00.000,0,2025-02-18 06:41:56.753,3,60.00
180,bi-1w-bc-1-ea-ex-180,105,139,Expired,2025-02-13 00:00:00.000,NULL,NULL,2025-02-19 00:00:00.000,0,2025-02-18 06:57:36.677,3,30.00
181,hv-plan1-181,115,160,Expired,2025-02-18 00:00:00.000,NULL,NULL,2025-03-03 00:00:00.000,1,2025-02-18 10:45:50.160,1,0.00
182,ab--1-bc-ap-on-pi-on-182,41,163,Expired,2025-02-18 00:00:00.000,NULL,NULL,2025-03-17 00:00:00.000,1,2025-02-18 10:54:35.157,3,17.00
183,ab-plan-17-02-2025-183,101,13,Expired,2025-02-18 00:00:00.000,NULL,NULL,2025-02-18 00:00:00.000,0,2025-02-18 12:40:40.650,3,246.00
184,ab-plan-17-02-2025-184,101,16,Expired,2025-02-18 00:00:00.000,NULL,NULL,2025-02-18 00:00:00.000,0,2025-02-18 12:46:17.323,3,246.00
185,plan-1000-185,106,166,Expired,2025-02-19 00:00:00.000,NULL,NULL,2025-02-22 00:00:00.000,1,2025-02-19 08:44:24.997,1,50.00
186,imaget-186,9,167,Expired,2025-02-20 00:00:00.000,NULL,NULL,2025-02-21 00:00:00.000,1,2025-02-20 03:02:46.503,1,20.00
187,imagett-187,12,168,Active,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,NULL,2025-02-26 00:00:00.000,1,2025-02-20 03:07:28.360,3,16.00
188,kyleflat-fee-188,63,17,Expired,2025-02-20 00:00:00.000,NULL,NULL,2025-02-21 00:00:00.000,1,2025-02-20 08:19:15.660,1,100.20
189,t-decimal--189,104,171,Expired,2025-02-20 00:00:00.000,NULL,NULL,2025-02-21 00:00:00.000,1,2025-02-20 08:26:33.100,1,28.00
190,imagett-190,12,172,Expired,2025-02-20 00:00:00.000,NULL,NULL,2025-02-26 00:00:00.000,1,2025-02-20 08:32:14.060,3,16.00
191,amit-comp-5-191,70,160,Active,2025-02-20 00:00:00.000,NULL,2025-06-20 00:00:00.000,2025-10-19 00:00:00.000,0,2025-02-20 10:19:43.860,1,0.00
192,amit-comp-5-192,70,101,Active,2025-02-20 00:00:00.000,NULL,2025-06-20 00:00:00.000,2025-10-19 00:00:00.000,0,2025-02-20 10:19:43.860,1,0.00
193,imagecomp-193,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:22:17.737,1,0.00
194,imagecomp-194,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:22:17.883,1,0.00
195,imagecomp-195,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:22:34.757,1,0.00
196,imagecomp-196,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:22:34.883,1,0.00
197,imagecomp-197,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:22:35.060,1,0.00
198,plan-1000-198,106,175,Expired,2025-02-20 00:00:00.000,NULL,NULL,2025-02-23 00:00:00.000,1,2025-02-20 10:23:53.417,1,50.00
199,ab-plan-17-02-2025-199,101,176,Expired,2025-02-20 00:00:00.000,NULL,NULL,2025-02-20 00:00:00.000,0,2025-02-20 10:24:06.900,3,112.00
200,t-decimal--200,104,177,Expired,2025-02-20 00:00:00.000,NULL,NULL,2025-02-21 00:00:00.000,1,2025-02-20 10:28:37.703,1,28.00
201,imagecomp-201,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:02.857,1,0.00
202,imagecomp-202,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:03.007,1,0.00
203,imagecomp-203,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:03.130,1,0.00
204,imagecomp-204,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:03.290,1,0.00
205,imagecomp-205,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:12.623,1,0.00
206,imagecomp-206,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:12.810,1,0.00
207,imagecomp-207,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:12.980,1,0.00
208,imagecomp-208,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:13.107,1,0.00
209,imagecomp-209,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:13.223,1,0.00
210,imagecomp-210,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:33.453,1,0.00
211,imagecomp-211,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:33.593,1,0.00
212,imagecomp-212,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:33.710,1,0.00
213,imagecomp-213,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:33.867,1,0.00
214,imagecomp-214,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:33.983,1,0.00
215,imagecomp-215,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:34.100,1,0.00
216,imagecomp-216,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:44.640,1,0.00
217,imagecomp-217,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:44.750,1,0.00
218,imagecomp-218,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:44.897,1,0.00
219,imagecomp-219,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:45.047,1,0.00
220,imagecomp-220,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:45.210,1,0.00
221,imagecomp-221,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:45.337,1,0.00
222,imagecomp-222,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:45.487,1,0.00
223,imagecomp-223,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:51.763,1,0.00
224,imagecomp-224,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:51.897,1,0.00
225,imagecomp-225,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:52.010,1,0.00
226,imagecomp-226,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:52.273,1,0.00
227,imagecomp-227,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:52.430,1,0.00
228,imagecomp-228,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:52.613,1,0.00
229,imagecomp-229,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:52.733,1,0.00
230,imagecomp-230,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-20 10:36:52.843,1,0.00
231,ab--1-bc-ap-on-pi-off-231,40,178,Expired,2025-02-20 00:00:00.000,NULL,NULL,2025-03-19 00:00:00.000,0,2025-02-20 10:46:54.923,3,0.00
232,ab--1-bc-ap-on-pi-on-232,41,16,Expired,2025-02-20 00:00:00.000,NULL,NULL,2025-03-19 00:00:00.000,1,2025-02-20 10:51:02.360,3,17.00
233,imaget-186,9,167,Expired,2025-02-21 00:00:00.000,NULL,NULL,2025-02-21 00:00:00.000,1,2025-02-21 00:02:10.847,3,11.00
234,t-decimal--189,104,171,Expired,2025-02-21 00:00:00.000,NULL,NULL,2025-02-21 00:00:00.000,1,2025-02-21 00:05:17.177,3,28.00
235,t-decimal--200,104,177,Expired,2025-02-21 00:00:00.000,NULL,NULL,2025-02-21 00:00:00.000,1,2025-02-21 00:05:17.233,3,28.00
236,plan-1000-185,106,166,Expired,2025-02-21 00:00:00.000,NULL,NULL,2025-02-22 00:00:00.000,1,2025-02-21 00:05:17.263,3,40.00
237,kyleflat-fee-188,63,17,Expired,2025-02-21 00:00:00.000,NULL,NULL,2025-02-21 00:00:00.000,1,2025-02-21 00:05:17.290,3,80.20
247,amit-comp-5-247,70,133,Active,2025-02-21 00:00:00.000,NULL,2025-06-21 00:00:00.000,2025-10-20 00:00:00.000,0,2025-02-21 02:51:45.220,1,0.00
248,amit-comp-5-248,70,133,Active,2025-02-21 00:00:00.000,NULL,2025-06-21 00:00:00.000,2025-10-20 00:00:00.000,0,2025-02-21 02:58:52.900,1,0.00
249,amit-comp-5-249,70,132,Active,2025-02-21 00:00:00.000,NULL,2025-06-21 00:00:00.000,2025-10-20 00:00:00.000,0,2025-02-21 03:04:11.463,1,0.00
250,amit-comp-5-250,70,133,Active,2025-02-21 00:00:00.000,NULL,2025-06-21 00:00:00.000,2025-10-20 00:00:00.000,0,2025-02-21 03:04:11.470,1,0.00
251,amit-comp-5-251,70,131,Active,2025-02-21 00:00:00.000,NULL,2025-06-21 00:00:00.000,2025-10-20 00:00:00.000,0,2025-02-21 03:04:12.720,1,0.00
252,ab--1-bc-ap-on-pi-off-252,40,16,Expired,2025-02-21 00:00:00.000,NULL,NULL,2025-03-20 00:00:00.000,0,2025-02-21 03:25:16.637,3,0.00
253,imagecomp-253,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 03:29:26.110,1,0.00
254,imagecomp-254,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 03:29:26.260,1,0.00
255,imagecomp-255,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 03:29:26.373,1,0.00
256,imagecomp-256,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 03:29:26.490,1,0.00
257,imagecomp-257,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 03:29:26.613,1,0.00
258,imagecomp-258,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 03:29:26.887,1,0.00
259,imagecomp-259,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 03:29:27.027,1,0.00
260,imagecomp-260,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 03:29:27.177,1,0.00
261,imagecomp-261,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 03:29:27.333,1,0.00
262,sp-expire-with-1bc-262,27,179,Expired,2025-02-21 00:00:00.000,NULL,NULL,2025-02-21 00:00:00.000,1,2025-02-21 03:29:28.717,3,30.00
263,amit-comp-5-263,70,133,Active,2025-02-21 00:00:00.000,NULL,2025-06-21 00:00:00.000,2025-10-20 00:00:00.000,0,2025-02-21 03:32:22.027,1,0.00
264,amit-comp-5-264,70,131,Active,2025-02-21 00:00:00.000,NULL,2025-06-21 00:00:00.000,2025-10-20 00:00:00.000,0,2025-02-21 03:32:22.047,1,0.00
265,amit-comp-5-265,70,132,Active,2025-02-21 00:00:00.000,NULL,2025-06-21 00:00:00.000,2025-10-20 00:00:00.000,0,2025-02-21 03:32:22.030,1,0.00
266,the-test-plan-266,44,1,Expired,2025-02-21 00:00:00.000,NULL,NULL,2025-04-20 00:00:00.000,1,2025-02-21 04:04:56.027,1,0.00
267,imagecomp-267,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:33:32.610,1,0.00
268,imagecomp-268,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:33:32.753,1,0.00
269,imagecomp-269,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:33:32.917,1,0.00
270,imagecomp-270,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:33:33.070,1,0.00
271,imagecomp-271,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:33:33.340,1,0.00
272,imagecomp-272,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:33:33.470,1,0.00
273,imagecomp-273,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:33:33.617,1,0.00
274,imagecomp-274,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:33:33.743,1,0.00
275,imagecomp-275,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:33:33.883,1,0.00
276,imagecomp-276,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:33:34.137,1,0.00
277,imagecomp-277,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:34:55.137,1,0.00
278,imagecomp-278,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:34:55.280,1,0.00
279,imagecomp-279,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:34:55.407,1,0.00
280,imagecomp-280,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:34:55.653,1,0.00
281,imagecomp-281,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:34:55.803,1,0.00
282,imagecomp-282,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:34:56.050,1,0.00
283,imagecomp-283,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:34:56.160,1,0.00
284,imagecomp-284,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:34:56.293,1,0.00
285,imagecomp-285,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:34:56.450,1,0.00
286,imagecomp-286,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:34:56.600,1,0.00
287,imagecomp-287,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:34:56.853,1,0.00
288,ab--1-bc-ap-on-pi-off-288,40,180,Expired,2025-02-21 00:00:00.000,NULL,NULL,2025-03-20 00:00:00.000,0,2025-02-21 04:37:54.710,3,0.00
289,ab--1-bc-ap-on-pi-on-289,41,181,Expired,2025-02-21 00:00:00.000,NULL,NULL,2025-03-20 00:00:00.000,1,2025-02-21 04:42:21.283,3,17.00
290,ab-1-bc-ap-off-pi-off-290,39,183,Expired,2025-02-21 00:00:00.000,NULL,NULL,2025-03-20 00:00:00.000,0,2025-02-21 04:43:24.663,3,17.00
291,imagecomp-291,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:45:29.807,1,0.00
292,imagecomp-292,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:45:29.930,1,0.00
293,imagecomp-293,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:45:30.063,1,0.00
294,imagecomp-294,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:45:30.230,1,0.00
295,imagecomp-295,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:45:30.407,1,0.00
296,imagecomp-296,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:45:30.550,1,0.00
297,imagecomp-297,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:45:30.670,1,0.00
298,imagecomp-298,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:45:30.787,1,0.00
299,imagecomp-299,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:45:30.903,1,0.00
300,imagecomp-300,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:45:31.017,1,0.00
301,imagecomp-301,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:45:31.290,1,0.00
302,imagecomp-302,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:45:31.477,1,0.00
303,imagecomp-303,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:46:29.767,1,0.00
304,imagecomp-304,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:46:29.940,1,0.00
305,imagecomp-305,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:46:30.060,1,0.00
306,imagecomp-306,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:46:30.203,1,0.00
307,imagecomp-307,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:46:30.513,1,0.00
308,imagecomp-308,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:46:30.673,1,0.00
309,imagecomp-309,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:46:30.863,1,0.00
310,imagecomp-310,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:46:31.010,1,0.00
311,imagecomp-311,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:46:31.260,1,0.00
312,imagecomp-312,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:46:31.397,1,0.00
313,imagecomp-313,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:46:31.517,1,0.00
314,imagecomp-314,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:46:31.667,1,0.00
315,imagecomp-315,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:46:31.833,1,0.00
316,imagecomp-316,53,15,Active,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,2025-01-31 00:00:00.000,2025-02-01 00:00:00.000,1,2025-02-21 04:48:17.687,1,0.00
